"","evangelical","attend","prayschool","literal","male","white","coldeg","repubid","age"
"7217",0,2,0,0,0,1,0,0,78
"7218",0,7,1,0,0,1,1,0,68
"7219",0,3,0,0,0,1,1,0,58
"7220",0,0,0,0,1,1,1,0,36
"7221",0,5,0,0,1,1,1,1,45
"7222",0,5,0,0,1,0,1,2,43
"7223",0,2,0,0,0,1,1,3,42
"7224",0,2,1,0,0,1,1,0,85
"7225",0,3,0,0,0,1,1,0,81
"7226",0,0,0,0,0,1,1,0,51
"7227",0,6,0,0,0,0,0,0,40
"7228",0,3,0,0,1,0,0,0,27
"7229",0,8,0,1,0,0,0,0,39
"7230",1,8,0,0,0,1,0,5,26
"7231",1,4,0,0,0,1,1,5,28
"7232",1,3,0,0,0,1,0,5,21
"7233",0,7,0,0,1,0,1,0,44
"7234",0,1,0,1,0,0,0,1,38
"7235",0,3,1,0,0,1,1,0,30
"7236",0,3,0,0,0,1,1,0,28
"7237",0,7,0,0,1,1,0,3,76
"7238",0,7,0,0,0,1,0,6,75
"7239",0,3,0,0,1,0,1,3,30
"7240",0,7,0,1,0,0,0,1,53
"7241",0,2,1,0,0,1,1,0,31
"7242",0,4,0,0,1,0,0,0,40
"7243",0,2,0,0,0,1,0,6,48
"7244",0,1,0,0,1,1,0,3,21
"7245",0,2,0,0,0,1,1,0,28
"7246",1,7,0,0,0,1,0,5,28
"7247",0,7,0,0,0,1,0,2,56
"7248",0,3,0,0,1,1,1,4,51
"7249",0,6,0,0,0,1,1,0,63
"7250",0,0,0,0,0,1,1,1,51
"7251",0,3,0,0,0,1,0,0,45
"7252",0,2,0,0,1,1,0,3,71
"7253",1,3,0,0,1,1,1,5,28
"7254",1,7,0,0,0,1,0,4,27
"7255",1,6,0,0,0,1,0,2,27
"7256",0,5,0,0,0,0,1,1,38
"7257",1,6,0,0,0,0,0,4,39
"7258",1,2,1,0,1,1,0,6,49
"7259",0,7,1,0,1,0,1,1,68
"7260",1,3,0,0,1,1,0,1,61
"7261",0,3,0,0,0,1,0,1,49
"7262",0,7,0,0,1,1,0,4,43
"7263",1,8,0,1,0,1,1,6,31
"7264",1,5,0,0,0,1,1,3,50
"7265",0,5,0,0,0,1,0,1,35
"7266",0,3,0,0,1,0,1,0,23
"7267",1,2,0,0,1,1,0,6,76
"7268",0,5,0,0,0,1,1,6,49
"7269",1,3,0,0,1,1,0,6,31
"7270",1,8,0,0,1,1,0,0,51
"7271",0,4,0,0,1,0,1,1,23
"7272",1,7,0,1,1,0,0,2,19
"7273",0,2,1,0,1,1,1,1,25
"7274",0,4,0,0,1,1,0,1,30
"7275",0,7,1,1,0,1,1,6,29
"7276",0,2,0,0,1,1,1,0,27
"7277",1,8,0,0,0,1,1,4,30
"7278",0,4,0,1,1,0,0,5,19
"7279",0,7,0,1,0,0,1,3,36
"7280",1,8,0,0,0,1,0,5,55
"7281",0,6,0,0,0,1,1,2,53
"7282",0,4,0,0,0,1,0,4,40
"7283",0,1,0,1,0,0,0,1,44
"7284",1,8,0,1,1,0,0,4,26
"7285",0,8,0,0,0,1,0,3,49
"7286",0,3,0,0,1,1,0,3,21
"7287",1,7,0,0,0,1,1,6,38
"7288",0,8,0,0,0,1,0,3,33
"7289",1,2,0,0,0,1,0,0,60
"7290",1,8,0,0,0,1,0,1,33
"7291",0,8,0,0,1,1,0,6,49
"7292",1,8,0,0,1,0,0,3,50
"7293",0,4,0,0,1,0,0,1,48
"7294",1,2,0,0,1,1,0,0,62
"7295",1,7,0,1,1,1,0,2,41
"7296",0,3,0,1,1,0,0,3,22
"7297",0,5,0,0,1,1,0,4,34
"7298",0,0,0,0,0,1,0,0,36
"7299",0,4,0,0,0,1,0,3,36
"7300",1,5,0,0,1,1,0,6,37
"7301",0,3,0,0,0,1,0,5,47
"7302",1,8,0,1,0,1,0,6,46
"7303",0,6,1,0,1,1,0,2,62
"7304",0,4,0,0,0,1,0,0,27
"7305",0,3,0,0,1,1,0,3,38
"7306",0,3,0,0,1,0,0,3,31
"7307",0,2,0,0,0,1,0,3,27
"7308",0,4,0,0,0,1,0,0,62
"7309",1,7,0,1,1,1,0,5,59
"7310",1,8,0,1,0,1,0,6,61
"7311",0,5,1,0,1,1,0,1,66
"7312",1,7,0,1,1,1,0,6,41
"7313",0,0,0,0,1,1,0,2,52
"7314",0,1,0,0,1,1,0,3,20
"7315",0,7,0,0,0,1,0,2,61
"7316",1,5,0,1,0,0,0,3,30
"7317",0,0,0,0,1,0,0,2,22
"7318",0,5,0,1,0,1,0,5,43
"7319",0,4,0,1,0,1,0,3,23
"7320",0,7,0,0,1,1,0,0,47
"7321",0,8,0,0,0,1,0,4,35
"7322",0,7,0,0,0,1,0,2,24
"7323",0,0,1,0,1,1,1,3,31
"7324",0,0,0,0,1,1,0,5,29
"7325",0,3,0,0,1,1,0,3,46
"7326",1,7,0,1,1,1,1,5,37
"7327",0,5,0,0,0,1,1,3,57
"7328",0,7,0,1,1,1,0,5,39
"7329",0,8,0,1,0,0,0,2,43
"7330",0,1,0,0,1,0,0,2,23
"7331",1,6,1,1,1,1,1,6,53
"7332",0,2,0,1,1,1,1,5,43
"7333",1,4,0,0,0,1,0,6,68
"7334",0,0,0,0,1,1,1,6,40
"7335",1,7,0,0,1,0,0,2,43
"7336",0,7,1,1,1,1,1,5,32
"7337",0,7,0,1,1,0,0,1,76
"7338",0,7,0,0,0,1,0,3,74
"7339",1,2,0,0,1,1,0,3,59
"7340",1,8,0,0,0,1,0,5,56
"7341",1,0,0,0,0,1,0,1,59
"7342",0,0,0,0,1,1,0,2,51
"7343",0,0,1,0,1,1,1,4,67
"7344",0,7,0,1,1,1,0,4,41
"7345",0,0,0,0,1,1,1,5,31
"7346",1,8,0,1,0,1,0,6,82
"7347",1,0,0,0,0,1,0,3,46
"7348",1,5,0,0,1,1,1,3,59
"7349",1,7,0,0,1,1,0,5,36
"7350",0,2,0,0,1,1,0,6,40
"7351",0,1,0,0,1,1,0,5,21
"7352",1,7,0,0,0,1,0,4,24
"7353",0,2,0,0,0,1,0,3,27
"7354",1,5,0,0,1,1,1,6,34
"7355",0,4,0,0,1,0,0,5,43
"7356",1,5,0,1,0,1,1,6,45
"7357",1,7,0,0,0,1,1,1,30
"7358",1,8,0,1,1,1,0,6,18
"7359",0,4,0,0,0,0,0,3,50
"7360",0,3,0,0,0,1,0,3,35
"7361",0,3,0,0,0,1,0,5,19
"7362",1,8,0,0,1,0,1,6,56
"7363",0,6,0,0,0,1,1,1,57
"7364",0,0,0,0,1,1,1,1,35
"7365",1,2,0,0,0,1,0,3,35
"7366",1,2,0,0,0,1,0,1,21
"7367",0,0,0,0,1,1,1,3,37
"7368",0,0,0,1,0,1,0,1,47
"7369",0,0,1,1,0,0,0,3,31
"7370",0,1,0,0,0,1,0,6,79
"7371",1,7,0,0,1,1,1,6,55
"7372",0,7,0,0,1,1,0,1,63
"7373",1,8,0,1,0,0,1,3,39
"7374",1,2,0,0,1,1,0,5,23
"7375",1,7,0,0,0,1,1,1,32
"7376",1,0,1,0,0,1,0,6,20
"7377",1,8,0,0,1,1,0,6,30
"7378",1,2,0,0,1,1,1,5,23
"7379",0,6,0,0,1,0,0,0,18
"7380",1,8,0,0,1,0,1,2,30
"7381",0,3,0,0,0,0,0,3,42
"7382",0,8,0,0,0,0,0,0,47
"7383",0,8,0,0,0,0,0,3,56
"7384",0,7,0,1,0,0,0,0,36
"7385",0,3,0,1,0,0,0,2,82
"7386",0,6,0,0,1,0,0,1,52
"7387",0,5,0,1,1,0,0,0,43
"7388",0,0,0,0,0,1,0,2,57
"7389",1,7,0,0,0,1,0,6,53
"7390",0,0,0,0,0,1,0,0,66
"7391",0,2,1,1,0,1,0,1,31
"7392",0,0,0,0,1,1,0,1,56
"7393",0,0,0,0,0,1,0,0,48
"7394",0,1,0,0,0,1,0,2,55
"7395",0,2,0,0,0,1,0,5,72
"7396",0,0,0,0,1,1,0,5,21
"7397",0,3,0,1,0,1,0,3,30
"7398",1,6,0,1,0,1,1,5,30
"7399",1,8,0,0,0,1,0,5,57
"7400",0,2,1,0,1,1,0,1,28
"7401",0,7,0,0,0,1,1,0,67
"7402",0,2,0,0,0,1,0,1,24
"7403",1,4,0,0,1,1,0,5,48
"7404",0,7,0,0,0,1,0,5,49
"7405",0,3,0,0,1,1,1,0,64
"7406",1,1,0,0,0,1,0,4,42
"7407",0,2,0,1,1,1,0,5,37
"7408",1,8,0,0,0,1,0,6,36
"7409",1,5,0,0,1,1,0,6,61
"7410",1,5,0,1,1,1,0,4,27
"7411",1,5,0,1,0,1,0,4,35
"7412",0,0,0,0,1,1,1,6,72
"7413",1,7,1,1,0,1,1,5,40
"7414",0,2,0,0,1,1,1,5,29
"7415",0,3,0,0,1,1,0,6,20
"7416",0,2,0,0,1,1,1,6,30
"7417",0,2.39943208707998,1,0,0,1,0,2.82677301890064,44.0891923300407
"7418",0,2,0,0,0,1,1,5,41
"7419",1,3,0,0,0,1,0,5,63
"7420",0,3,0,0,1,1,0,6,38
"7421",0,4,0,0,1,1,0,4,70
"7422",0,5,0,0,1,1,1,5,75
"7423",0,1,0,0,1,1,1,5,41
"7424",0,1,0,0,1,1,0,2,76
"7425",1,4,0,0,1,1,0,6,47
"7426",0,4,0,0,0,1,0,6,44
"7427",0,4,0,0,1,1,0,5,61
"7428",1,7,0,0,0,1,0,6,58
"7429",0,7,0,0,0,1,0,1,32
"7430",0,5,0,0,1,1,1,0,48
"7431",0,5,0,0,0,1,0,3,26
"7432",1,4,0,0,0,0,0,2,23
"7433",0,4,0,0,1,1,0,6,36
"7434",1,2,0,0,1,1,0,4,47
"7435",0,7,0,1,0,1,0,1,27
"7436",0,1,0,0,1,1,0,6,58
"7437",0,1,0,0,1,1,0,3,49
"7438",0,3,0,0,1,1,0,2,23
"7439",0,0,0,0,0,1,0,4,75
"7440",0,2,0,0,1,1,1,6,67
"7441",0,2,0,0,0,1,0,2.82677301890064,71
"7442",0,2,0,0,1,0,0,2,31
"7443",0,0,1,0,0,1,0,0,42
"7444",0,7,0,0,0,1,1,6,79
"7445",0,2,0,0,1,1,1,3,54
"7446",0,0,0,0,1,1,0,0,48
"7447",1,0,0,0,0,1,1,5,40
"7448",0,7,1,0,0,1,1,5,39
"7449",0,0,0,0,1,1,0,3,37.9033457249071
"7450",0,1,1,0,0,1,1,0,77
"7451",1,7,0,0,1,1,1,6,28
"7452",1,4,0,1,0,1,1,5,20
"7453",0,2,0,0,0,1,0,1,51
"7454",1,7,0,1,0,1,0,5,39
"7455",0,0,0,0,0,1,0,1,52
"7456",0,3,0,0,1,1,0,5,45
"7457",0,4,0,0,1,1,0,2,30
"7458",1,4,1,0,1,1,0,1,51
"7459",0,3,0,0,0,1,0,4,71
"7460",0,3,0,0,1,0,1,3,44
"7461",0,3,1,0,1,1,0,2,23
"7462",0,0,1,0,1,1,1,3,41
"7463",0,1,0,0,0,1,1,0,47
"7464",0,1,0,0,0,1,0,5,86
"7465",0,2,0,0,1,0,1,3,25
"7466",0,0,0,0,1,1,0,1,82
"7467",0,0,0,0,1,1,0,0,72
"7468",1,8,0,0,1,1,1,6,49
"7469",0,7,0,0,0,1,0,5,78
"7470",0,7,1,0,0,1,0,4,85
"7471",0,5,0,1,0,1,0,4,82
"7472",1,8,0,0,0,1,1,6,46
"7473",0,1,0,0,1,1,0,1,20
"7474",0,6,0,0,1,1,1,2,24
"7475",1,7,0,1,0,1,0,5,56
"7476",0,5,0,0,0,1,1,3,58
"7477",0,0,1,0,1,1,0,3,48
"7478",1,7,1,1,0,1,0,5,21
"7479",1,8,0,0,1,1,0,5,64
"7480",1,0,0,1,1,1,0,6,52
"7481",0,2,0,1,0,1,0,1,71
"7482",1,7,0,0,0,1,0,0,50
"7483",1,4,0,0,0,1,0,6,30
"7484",0,2,0,0,0,1,1,0,48
"7485",0,6,0,0,1,1,0,0,61
"7486",1,8,0,1,0,1,0,4,26
"7487",0,2,0,0,0,1,1,0,49
"7488",0,7,0,0,0,1,1,6,89
"7489",0,0,1,0,1,1,1,4,34
"7490",0,2,0,0,1,1,1,3,24
"7491",1,7,0,1,0,1,0,5,44
"7492",0,3,0,0,0,1,1,3,29
"7493",1,4,0,0,1,1,0,6,39
"7494",0,3,0,0,0,1,0,1,28
"7495",0,3,1,0,1,1,1,2,47
"7496",0,0,1,0,0,1,1,2,43
"7497",1,4,1,0,0,1,1,2,34
"7498",0,6,0,0,0,1,1,0,38
"7499",0,2,1,0,0,1,0,0,31
"7500",0,0,0,0,1,1,1,1,52
"7501",0,0,0,0,1,1,0,2,39
"7502",0,2,0,0,1,1,0,2,38
"7503",0,6,0,0,0,1,0,6,67
"7504",1,5,0,1,0,1,0,5,47
"7505",0,7,0,0,0,1,1,0,56
"7506",0,2,0,0,0,1,0,1,63
"7507",0,0,0,0,0,1,0,1,39
"7508",1,7,0,0,1,1,1,6,43
"7509",0,2,1,0,0,1,1,2,63
"7510",0,0,0,0,1,1,0,0,34
"7511",0,2,0,0,1,1,0,2,20
"7512",0,0,0,0,1,1,1,6,41
"7513",0,0,1,1,1,1,0,5,57
"7514",0,0,0,0,1,1,1,1,34
"7515",0,0,1,0,0,1,0,2,20
"7516",0,3,0,0,0,0,0,1,46
"7517",0,2,0,1,0,0,0,4,44
"7518",1,5,0,0,0,1,0,5,26
"7519",0,2,0,0,1,1,1,4,75
"7520",0,3,0,1,1,0,0,3,40
"7521",0,7,0,1,1,1,0,3,33
"7522",1,8,0,0,1,1,0,5,31
"7523",1,5,0,0,1,0,0,3,31
"7524",1,7,0,1,1,1,0,1,75
"7525",1,8,0,1,0,1,1,5,25
"7526",0,6,0,0,0,1,1,0,59
"7527",0,0,0,0,0,1,0,3,21
"7528",0,7,1,1,0,1,0,3,55
"7529",0,4,1,0,0,0,1,3,28
"7530",0,8,0,1,0,1,0,1,57
"7531",0,3,0,0,0,1,0,0,66
"7532",0,8,0,0,1,0,1,2,61
"7533",0,7,0,0,1,1,0,6,55
"7534",0,3,0,0,1,1,1,2,39
"7535",1,1,0,1,1,1,0,1,33
"7536",0,7,0,0,0,1,0,3,41
"7537",0,3,0,0,1,1,0,0,85
"7538",0,0,0,0,1,1,0,6,51
"7539",1,5,0,0,0,1,0,2,21
"7540",0,2,0,0,0,1,0,4,76
"7541",0,8,0,1,0,1,0,6,50
"7542",1,3,0,0,0,1,0,3,70
"7543",1,3,0,0,1,1,0,5,36
"7544",1,0,1,1,1,1,0,3,59
"7545",0,0,0,1,1,0,0,1,44
"7546",0,7,0,0,0,1,0,6,50
"7547",0,4,0,0,0,1,0,2,83
"7548",0,2,0,0,1,0,0,3,46
"7549",0,5,0,0,0,0,0,1,34
"7550",0,5,0,0,0,0,0,0,74
"7551",1,1,0,0,1,0,1,1,43
"7552",1,3,0,0,0,0,0,2,24
"7553",0,7,1,0,1,1,1,3,67
"7554",1,7,0,0,0,0,0,1,40
"7555",0,3,0,0,0,1,0,1,33
"7556",0,5,0,0,1,0,1,1,27
"7557",0,3,0,0,0,0,0,0,76
"7558",0,7,0,0,0,0,0,3,75
"7559",0,1,0,1,0,0,0,2,62
"7560",0,8,0,0,0,1,1,1,45
"7561",0,3,0,0,0,0,1,1,51
"7562",0,8,1,0,1,0,0,6,49
"7563",1,7,0,1,1,0,0,3,41
"7564",0,7,0,0,0,1,0,3,40
"7565",0,0,0,0,0,1,0,1,58
"7566",0,0,0,0,0,1,0,5,40
"7567",1,0,0,0,0,1,0,6,56
"7568",0,3,0,0,1,1,0,6,54
"7569",0,0,1,0,1,1,1,1,24
"7570",0,7,0,0,1,1,0,5,80
"7571",0,1,0,0,0,1,0,3,40
"7572",0,0,0,0,1,1,0,3,60
"7573",0,6,0,0,0,1,1,5,83
"7574",0,3,0,0,0,0,1,1,65
"7575",0,7,0,0,1,1,1,3,54
"7576",0,8,0,0,0,1,0,6,58
"7577",0,3,0,0,0,1,1,4,45
"7578",0,3,0,1,0,1,0,3,30
"7579",0,3,0,0,1,1,1,3,44
"7580",0,2,0,0,1,1,0,5,43
"7581",0,0,0,0,1,1,1,4,69
"7582",0,2,1,0,1,1,1,1,61
"7583",0,1,0,0,0,1,0,3,26
"7584",0,0,0,0,1,1,0,4,37
"7585",0,3,0,0,1,1,0,0,18
"7586",0,0,0,0,1,1,0,4,23
"7587",0,1,1,0,1,1,1,5,58
"7588",0,2,0,0,1,1,1,5,35
"7589",0,0,0,0,1,1,1,0,50
"7590",0,5,0,0,1,1,0,3,26
"7591",0,3,0,0,0,1,1,2,51
"7592",0,0,0,1,0,1,0,4,78
"7593",0,2,0,0,0,1,0,2,28
"7594",0,4,0,0,0,1,1,4,42
"7595",1,4,0,0,1,1,0,3,43
"7596",0,6,0,1,0,1,0,3,79
"7597",0,7,0,0,0,1,0,6,89
"7598",0,1,0,0,0,1,0,6,76
"7599",0,0,1,0,0,1,1,3,43
"7600",0,7,1,0,0,1,1,5,88
"7601",0,2,0,0,0,1,0,5,24
"7602",1,3,0,0,0,1,0,0,65
"7603",0,0,0,0,0,1,1,0,47
"7604",0,2,1,0,1,1,0,0,51
"7605",0,0,1,0,0,1,0,5,47
"7606",0,7,0,0,0,1,1,0,66
"7607",0,7,0,0,1,1,1,5,58
"7608",1,8,0,1,0,1,0,6,42
"7609",0,7,0,1,0,1,0,5,69
"7610",1,6,0,0,0,1,0,0,63
"7611",0,6,0,0,1,1,0,5,40
"7612",0,5,0,0,1,1,0,0,52
"7613",1,0,0,0,1,1,0,1,46
"7614",0,3,0,0,0,1,0,0,54
"7615",0,0,0,0,1,1,1,0,47
"7616",0,3,0,0,1,1,1,6,37
"7617",1,7,0,0,1,1,1,5,44
"7618",1,1,0,0,0,1,0,0,32
"7619",0,0,0,0,1,1,1,4,28
"7620",0,3,0,0,0,1,1,5,37
"7621",1,5,0,1,1,1,0,6,43
"7622",0,7,0,0,1,1,0,5,22
"7623",0,5,1,1,0,1,1,6,32
"7624",0,4,0,0,1,1,0,5,50
"7625",0,0,1,0,0,1,0,0,29
"7626",0,3,0,0,0,1,1,2,45
"7627",1,0,0,0,1,1,1,2,26
"7628",0,8,0,0,0,0,0,0,25
"7629",0,2,0,0,0,1,0,5,26
"7630",0,7,0,1,0,0,1,5,23
"7631",1,8,0,0,0,1,1,2,49
"7632",0,2,0,0,0,1,1,1,23
"7633",0,1,0,0,1,1,0,1,75
"7634",0,0,0,0,1,1,1,3,33
"7635",0,0,1,0,0,1,1,0,75
"7636",0,0,0,0,0,1,0,3,24
"7637",0,0,1,0,1,1,0,2,38
"7638",0,3,0,0,0,0,0,1,27
"7639",0,0,0,0,0,1,0,3,26
"7640",0,2,0,0,1,1,0,2,26
"7641",0,1,0,1,1,1,0,6,25
"7642",0,0,1,0,0,1,1,0,48
"7643",0,2,0,0,1,1,0,0,47
"7644",0,6,0,1,0,1,0,5,44
"7645",0,0,0,0,1,1,0,4,48
"7646",0,3,0,0,0,1,0,2,60
"7647",0,0,0,0,1,1,0,4,83
"7648",0,6,0,0,1,1,1,0,65
"7649",1,0,0,0,0,1,0,5,44
"7650",0,7,0,0,0,1,1,6,71
"7651",1,4,0,0,0,1,0,5,40
"7652",0,2,0,0,0,1,0,6,23
"7653",0,0,0,0,1,1,0,5,47
"7654",0,0,0,0,1,1,0,0,54
"7655",0,0,1,0,1,1,0,3,50
"7656",0,2,0,0,1,1,0,4,26
"7657",0,8,0,0,1,1,0,3,50
"7658",1,4,0,1,0,1,0,3,35
"7659",0,0,0,0,0,1,0,5,39
"7660",0,0,1,0,0,1,0,1,53
"7661",0,4,0,0,0,0,0,2,18
"7662",0,0,0,0,1,1,0,5,68
"7663",0,2,0,0,1,0,0,5,36
"7664",0,0,1,0,1,1,0,3,49
"7665",0,0,0,0,1,0,0,3,52
"7666",0,6,0,0,0,1,0,6,42
"7667",0,0,1,1,1,1,0,0,64
"7668",0,0,1,0,1,1,0,6,34
"7669",0,3,0,0,1,1,0,6,43
"7670",1,0,0,0,0,1,0,0,55
"7671",0,0,0,0,1,1,0,3,19
"7672",0,2,0,0,0,1,1,4,27
"7673",0,0,0,0,1,1,0,5,67
"7674",0,2,1,0,1,1,1,6,47
"7675",0,0,0,0,1,1,0,4,74
"7676",0,2,1,0,1,1,1,0,35
"7677",0,5,0,0,1,1,0,3,45
"7678",0,6,0,0,0,1,0,3.57625340885253,41
"7679",0,3,0,0,0,1,1,5,46
"7680",0,3,0,0,1,1,0,6,31
"7681",0,7,1,0,1,1,1,6,51
"7682",0,7,0,0,1,1,0,4,56
"7683",1,5,0,0,0,1,0,5,46
"7684",0,0,0,0,1,1,0,5,49
"7685",0,3,0,0,0,1,0,3,38
"7686",1,2,0,0,0,1,1,6,32
"7687",1,0,0,0,1,1,0,3,46
"7688",0,2,0,0,0,1,1,5,35
"7689",0,2,1,0,0,1,0,1,26
"7690",0,6,0,0,1,1,0,1,59
"7691",0,0,1,0,1,1,0,4,57
"7692",0,2,0,0,0,1,0,3,45
"7693",0,7,0,0,0,1,0,2,63
"7694",0,7,0,1,1,1,0,0,61
"7695",0,6,0,0,0,1,0,4,30
"7696",0,7,0,0,0,1,0,4,29
"7697",0,5,0,0,0,1,0,4,33
"7698",1,7,0,0,0,1,0,6,89
"7699",0,6,0,1,0,1,0,6,62
"7700",0,7,0,0,1,1,0,0,70
"7701",0,3,0,0,0,1,0,5,60
"7702",0,2,0,0,0,1,0,3,60
"7703",0,5,0,0,0,1,0,2,59
"7704",0,6,0,0,1,1,0,1,85
"7705",0,7,0,1,1,1,1,6,88
"7706",1,8,0,0,1,1,0,6,63
"7707",1,7,0,0,0,1,0,3,34
"7708",0,7,0,0,0,1,0,2,56
"7709",0,0,0,0,1,1,0,3,34
"7710",0,0,1,0,1,1,0,2,22
"7711",0,2,0,0,1,1,0,3,21
"7712",0,1,0,0,1,1,0,4,53
"7713",0,5,0,0,1,1,0,4,32
"7714",0,2,0,0,1,1,0,1,84
"7715",0,4,0,0,0,1,0,2,46
"7716",0,2,0,0,1,1,0,5,34
"7717",1,6,0,0,1,0,1,1,41
"7718",0,8,0,1,0,1,0,2,43
"7719",0,2,0,1,1,1,1,2,52
"7720",0,2,0,0,0,1,0,6,45
"7721",0,2,0,0,1,1,0,6,70
"7722",0,7,1,0,1,1,1,6,51
"7723",0,6,0,0,1,1,0,1,59
"7724",0,0,0,0,0,1,1,2,82
"7725",1,3,0,0,0,1,0,0,49
"7726",0,1,0,0,0,1,0,5,42
"7727",0,1,0,0,0,1,0,2,53
"7728",1,8,0,1,1,1,0,3,28
"7729",1,0,0,0,1,1,0,6,61
"7730",1,6,0,1,1,1,0,3,55
"7731",1,0,0,0,1,1,0,1,62
"7732",1,3,0,0,0,1,1,5,59
"7733",0,1,0,0,0,1,0,3,28
"7734",1,5,0,0,1,1,0,1,32
"7735",1,6,0,0,0,1,0,1,26
"7736",1,7,0,0,0,1,0,5,49
"7737",1,4,0,0,1,1,0,1,30
"7738",0,1,0,0,0,1,0,3,23
"7739",0,0,0,0,1,1,0,4,78
"7740",1,7,0,0,1,1,0,1,82
"7741",0,0,0,0,1,1,0,1,22
"7742",0,1,0,0,1,1,0,3,43
"7743",1,1,0,0,0,1,0,5,50
"7744",1,1,0,0,1,1,0,2,71
"7745",1,3,0,0,0,1,0,6,67
"7746",1,4,0,1,0,1,0,0,87
"7747",1,2,0,0,0,1,0,1,77
"7748",1,5,0,1,0,1,0,0,79
"7749",0,0,0,0,0,0,0,3,20
"7750",0,1,0,0,0,1,0,5,36
"7751",1,3,0,1,0,1,0,4,20
"7752",0,0,0,0,0,1,0,3,51
"7753",1,8,0,0,0,1,0,4,59
"7754",0,7,0,0,1,1,0,6,79
"7755",1,6,0,0,0,1,0,0,84
"7756",1,8,0,0,0,1,0,2,55
"7757",1,6,0,1,1,1,0,4,45
"7758",1,2,0,1,0,0,0,2,50
"7759",1,4,1,1,1,1,0,0,61
"7760",1,5,0,1,0,1,0,2,48
"7761",1,8,0,0,0,0,0,3,58
"7762",0,2,0,0,1,1,0,1,34
"7763",1,0,0,0,1,1,0,0,78
"7764",0,1,0,0,0,1,0,1,18
"7765",1,6,0,0,1,1,1,1,38
"7766",1,3,1,0,1,1,0,2.82677301890064,79
"7767",0,3,1,0,0,1,0,5,71
"7768",1,5,0,0,1,1,0,5,59
"7769",1,8,0,1,0,1,0,4,43
"7770",1,7,0,0,0,1,0,6,80
"7771",0,2,0,0,0,1,1,4,49
"7772",1,8,0,0,0,1,0,6,65
"7773",1,1,0,1,0,1,0,3,46
"7774",0,7,0,0,0,1,0,4,42
"7775",0,0,0,0,1,1,0,3,24
"7776",0,0,0,0,0,1,0,4,31
"7777",0,0,0,0,1,1,0,1,52
"7778",1,8,0,0,0,1,0,0,66
"7779",1,7,0,0,1,1,1,1,42
"7780",0,8,0,1,0,1,0,4,33
"7781",1,7,1,1,0,1,1,3,60
"7782",1,6,0,0,1,1,0,4,54
"7783",0,3,0,0,0,1,0,3,37
"7784",0,1,0,0,0,1,1,4,50
"7785",0,0,0,0,0,1,0,3,35
"7786",0,2,0,0,1,1,1,5,35
"7787",1,3,0,1,0,1,0,1,65
"7788",0,0,0,1,1,1,0,1,66
"7789",0,0,0,1,0,1,0,6,68
"7790",0,0,0,0,1,1,0,5,28
"7791",1,0,0,0,1,1,1,4,70
"7792",1,0,0,0,0,1,0,6,70
"7793",0,7,0,0,0,1,1,5,39
"7794",1,7,0,0,1,1,0,0,83
"7795",0,2,0,0,1,1,0,2,54
"7796",0,6,0,1,0,1,0,0,79
"7797",0,2,0,1,1,1,0,1,44
"7798",1,2,0,1,1,1,0,0,34
"7799",1,3,0,0,0,1,0,3,25
"7800",0,3,0,0,0,1,1,6,30
"7801",0,5,0,1,0,1,0,5,36
"7802",1,2,0,0,0,1,0,1,55
"7803",0,0,0,0,1,1,0,3,28
"7804",1,8,0,1,1,1,0,3,22
"7805",1,5,0,0,1,1,0,0,59
"7806",0,0,0,0,0,1,0,3,54
"7807",0,3,0,1,1,1,0,5,52
"7808",1,6,0,0,0,1,0,3,74
"7809",1,3,0,0,1,1,0,3,43
"7810",1,8,0,0,0,1,0,6,62
"7811",1,2,0,0,1,1,0,3,35
"7812",1,3,0,1,0,1,0,0,40
"7813",0,1,0,0,1,1,0,0,18
"7814",0,6,0,1,0,1,0,3,29
"7815",1,2,0,0,0,1,1,4,58
"7816",0,3,0,1,1,1,0,3,40
"7817",1,4,1,1,0,1,0,0,51
"7818",1,5,0,0,1,1,0,3,54
"7819",0,2,0,0,0,1,0,3,41
"7820",1,6,0,0,1,1,0,6,49
"7821",1,7,0,0,0,1,0,1,30
"7822",0,1,0,0,1,1,0,4,60
"7823",1,6,0,0,1,1,0,4,26
"7824",1,2,0,0,0,1,0,3,31
"7825",0,0,0,0,0,1,0,3,42
"7826",1,3,1,1,0,1,0,5,26
"7827",0,7,0,1,0,1,0,6,89
"7828",0,4,0,1,1,1,0,3,32
"7829",0,6,0,0,0,1,0,3,39
"7830",1,8,0,1,1,1,1,6,35
"7831",1,3,1,1,1,1,0,2,52
"7832",0,6,0,1,0,1,1,3,29
"7833",0,3,0,0,1,1,0,5,45
"7834",1,7,0,0,0,1,1,5,75
"7835",0,5,0,0,1,1,0,3,62
"7836",1,7,0,1,1,1,0,5,63
"7837",0,7,0,0,0,1,0,5,59
"7838",1,8,0,0,0,1,0,6,62
"7839",0,7,0,0,1,1,0,5,71
"7840",0,7,1,0,0,1,0,0,70
"7841",0,3,0,0,0,1,0,5,51
"7842",0,6,0,0,0,1,0,6,52
"7843",1,0,0,0,0,1,0,0,71
"7844",1,2,0,0,0,1,0,5,30
"7845",0,1,0,0,1,1,0,0,65
"7846",0,1,0,0,1,1,0,1,61
"7847",1,0,0,0,0,1,0,1,52
"7848",1,7,0,1,0,1,0,6,45
